"particle_id","x_um","y_um","coord_match_cost","coord_source","material","quality","feret_max_um"
"A25",3465.7380952381,7730.97619047619,0.356950754845545,"image","Cellulosic",0.928891530055395,417
"A26",4760.30797101449,1294.89734299517,0.0268147525234098,"image","Polyethylene terephthalate",0.921203429248864,175
"A27",2538.69708994709,5315.81349206349,0.32011892814642,"image","Cellulosic",0.910976576782371,375
"A28",647.945402298851,7273.27586206897,0.0233867487738164,"image","Polyethylene terephthalate",0.866495534103227,107
"A29",6732.35632183908,7441.19252873563,0.261914019771457,"image","Cellulosic",0.844400536822395,291
"A30",7033.82183908046,3124.48275862069,0.0150787751714511,"image","Polyethylene terephthalate",0.892760518130499,140
"A31",10546.443452381,11185.9970238095,0.0253050984695596,"image","Cellulosic",0.927399984619523,113
"A32",8173.55303030303,2214.62878787879,0.0362498128546264,"image","Polyethylene terephthalate",0.881695252838208,111
"A33",5305.72530864198,6463.88888888889,0.384742572975946,"image","Cellulosic",0.833985981033295,416
"A34",1160.61991869919,9809.58333333333,0.0340913038376106,"image","Polyethylene terephthalate",0.893210651413161,97
"A35",2908.47222222222,7365.41666666667,0.0183759508668006,"image","Polyamide (naturally occurring)",0.933982588596863,97
"A36",6761.52777777778,1650.13888888889,0.0232731328792744,"image","Polyethylene terephthalate",0.906023235391562,94
"A37",10630.6944444444,5414.58333333333,0.00504948278239221,"image","Carbonate",0.796739607038821,164
"A38",5516.80555555556,519.861111111111,0.0135684715852089,"image","Polyethylene terephthalate",0.918361068411598,110
"A39",10385.6944444444,8078.19444444445,0.0920944540206993,"image","Polyamide (naturally occurring)",0.878685457165586,192
"A40",3616.32142857143,3932.03571428571,0.0306709476602935,"image","Polyamide (naturally occurring)",0.939859813213134,104
"A41",4541.71568627451,659.877450980392,0.0213036781421254,"image","Polyethylene terephthalate",0.892249441085367,135
"A42",1277.18434343434,4712.99242424242,0.0257949437988163,"image","Cellulosic",0.910002468582759,105
"A43",1097.61363636364,6210.61868686869,0.0257797317017987,"image","Polyamide (naturally occurring)",0.93290560793875,103
"A44",5974.91161616162,9532.51262626263,0.011424678760583,"image","Polypropylene",0.978589994635303,106
"A45",4657.80913978495,1457.43279569892,0.0366512529954568,"image","Polyamide (naturally occurring)",0.925932956436204,105
"A46",4784.55808080808,6334.05303030303,0.127024760048056,"image","Cellulosic",0.894828861564227,167
"A47",1143.59375,6416.71875,0.156455254851358,"image","Cellulosic",0.822389400336825,190
"A48",11711.171875,5079.47916666667,0.140045348911835,"image","Polyethylene terephthalate",0.877625051256687,94
"A49",1203.32070707071,7091.40151515152,0.207711368569061,"image","Polyethylene terephthalate",0.911702241758719,80
"A50",3654.31547619048,3122.32142857143,0.0382200153116694,"image","Cellulosic",0.911693399418307,128
"A51",6760.52419354839,3752.70161290323,0.167837508615056,"image","Polyamide (naturally occurring)",0.917033491970952,96
"A52",1800.13888888889,5591.44444444444,0.156577954777083,"image","Cellulosic",0.969097963071682,103
"A53",3946.81547619048,1162.2619047619,0.182944359009533,"image","Polyamide (naturally occurring)",0.898473024242733,100
"A54",3047.99019607843,10770.2450980392,0.381057801189084,"image","Polyethylene terephthalate",0.922683503707088,74
"A55",3394.70238095238,3367.61904761905,0.222015368346001,"image","Polyethylene terephthalate",0.913073340982825,99
"A56",4510.44191919192,3406.42676767677,0.453905644433023,"image","Polyamide (naturally occurring)",0.910238033900315,64
"A57",4125.46875,4359.40104166667,0.568119414177026,"image","Cellulosic",0.822302459045794,60
"A58",7697.08333333333,10305.9821428571,0.395701278913983,"image","Cellulosic",0.870641190372022,80
"A59",6226.45833333333,9544.50520833333,0.392651764852642,"image","Cellulosic",0.942414338697657,91
"A60",1761.46505376344,5250.49731182796,0.399780470303987,"image","Polyethylene terephthalate",0.918982893681545,85
"A61",6810.41666666667,7428.33333333333,0.192473033118447,"image","Cellulosic",0.955328688477602,132
"A62",3471.06770833333,10205,0.523529810759248,"image","Polyamide (naturally occurring)",0.93182349408159,78
"A63",4772.08333333333,6253.72222222222,0.502217078378781,"image","Carbonate",0.860504115038641,73
"A64",4631.92708333333,6091.04166666667,0.718522897648554,"image","Carbonate",0.732827477267805,55
"A65",9886.43229166667,435.026041666667,0.675017209153739,"image","Polyamide (naturally occurring)",0.92175196503736,60
"A66",4604.16666666667,612.534722222222,0.250943219631909,"image","Cellulosic",0.94209901081891,180
"A67",3515.76612903226,7118.37365591398,0.63172538078749,"image","Polyamide (naturally occurring)",0.925614174181343,64
"A68",5463.41049382716,2765.91049382716,0.635397274392929,"image","Polyamide (naturally occurring)",0.92593733437578,70
"A69",3667.83045977012,4085.10057471264,0.485104982203171,"image","Cellulosic",0.93580260113498,76
"A70",9909.16666666667,209.583333333333,0.522430585896521,"image","Polyethylene terephthalate",0.873115309564973,75
"A71",11509.2959770115,8442.34195402299,0.622617479456994,"image","Polyethylene terephthalate",0.895910031452128,64
"A72",12285.5603448276,7474.8132183908,0.626699843836014,"image","Polyethylene terephthalate",0.930434884804005,65
"A73",5871.47988505747,6179.66954022989,0.661625722189416,"image","Polyamide (naturally occurring)",0.91134245757931,66
"A74",9917.19444444445,4130.38888888889,0.683331568430487,"image","Polyethylene terephthalate",0.89249911252012,79
"A75",2025.83333333333,5614.19444444445,0.78086185971618,"image","Polyamide (naturally occurring)",0.926064872381839,65
"A76",6404.30555555556,9564.42901234568,0.486751753748324,"image","Cellulosic",0.828862653882412,165
"A77",8830.38978494624,2944.39516129032,0.872842952483659,"image","Polyamide (naturally occurring)",0.971180570520754,60
"A78",9998.60632183908,7023.54885057471,0.898310646787687,"image","Polyamide (naturally occurring)",0.91894503916936,60
"A79",1452.38888888889,7551.55555555556,0.927542095544654,"image","Polyamide (naturally occurring)",0.914585244700799,56
"A80",9824.58333333333,3334.58333333333,0.524903773114835,"image","Cellulosic",0.900970428432625,106
"A81",1462.13888888889,4848.27777777778,0.90674450415934,"image","Polyamide (naturally occurring)",0.927072222024821,60
"A82",7441.82291666667,4221.61458333333,1.02445897068501,"image","Polyamide (naturally occurring)",0.804518698923528,50
"A83",3504.97023809524,8667.44047619048,1.06433907861171,"image","Polyethylene terephthalate",0.941419101723752,50
"A84",5259.24479166667,11484.0104166667,0.944749241976453,"image","Chitin",0.884059143024926,63
"A85",4111.25,1531.79597701149,0.989602066997094,"image","Polycarbonate",0.887871498426707,60
"A86",3569.20977011494,1094.35344827586,1.08908595386698,"image","Carbonate",0.860705010415341,53
"A87",4949.47916666667,10966.71875,1.06509648792853,"image","Polyamide (naturally occurring)",0.925915615362264,55
"A88",4876.14898989899,6171.22474747475,1.03568942210966,"image","Polyamide (naturally occurring)",0.956803703803018,63
"A89",4399.16666666667,9318.33333333333,1.01393416765663,"image","Polyamide (naturally occurring)",0.931131812857365,60
"A90",8727.79761904762,11266.6666666667,1.05645965461944,"image","Polyamide (naturally occurring)",0.940899868441385,65
"A91",7920.97222222222,11890.3055555556,1.05021205063725,"image","Polycarbonate",0.869741025025116,68
"A92",5728.125,4586.36904761905,1.23529687675535,"image","Polyamide (naturally occurring)",0.939254523355852,50
"A93",3988.21428571429,1250.47619047619,1.01940566854258,"image","Polyamide (naturally occurring)",0.934617438466672,63
"A94",3364.08854166667,6862.91666666667,1.22821344714727,"image","Rubber",0.769118095199971,49
"A95",3422.61111111111,7905.80555555556,1.26514534800805,"image","Cellulosic",0.936736016673243,45
"A96",11015.0718390805,4512.08333333333,1.05448672868155,"image","Cellulosic",0.949829707431432,60
"A97",2010.70402298851,3767.94540229885,1.13902489370351,"image","Rubber",0.731294542350706,57
"A98",8267.51436781609,11582.1408045977,1.22808482867364,"image","Polyamide (naturally occurring)",0.970435445372751,53
"A99",4555.41666666667,1264.97222222222,1.19959611636239,"image","Polyamide (naturally occurring)",0.94536476687416,55
"A100",7984.52777777778,5650.66666666667,1.19846104209512,"image","Polyamide (naturally occurring)",0.88344206265084,49
"A101",3698.18548387097,8781.11559139785,1.3416102343337,"image","Polyamide (naturally occurring)",0.92007180937491,45
"A102",6678.75,5986.28333333333,1.18814778252843,"image","Polyamide (naturally occurring)",0.896877786873762,45
"A103",2715,11759.1666666667,1.05255594113897,"image","Polyamide (naturally occurring)",0.805443938699752,65
"A104",7278.55555555556,6195.94444444444,1.1424555016275,"image","Polyamide (naturally occurring)",0.878473654949501,60
"A105",1695.04310344828,7249.55459770115,1.23798695897426,"image","Polyamide (naturally occurring)",0.957740705779612,49
"A106",4912.44565217391,8832.69927536232,1.26688263247454,"image","Polyamide (naturally occurring)",0.914073981047385,40
"A107",11677.7729885057,8039.6408045977,1.14629427793467,"image","Polyamide (naturally occurring)",0.94860957659758,60
"A108",8458.77873563218,11922.8304597701,0.987673840588006,"image","Cellulosic",0.872267480562829,103
"A109",1118.36111111111,8074.08333333333,1.32270932338859,"image","Polyamide (naturally occurring)",0.91345423626879,46
"A110",9934.58333333333,3482.91666666667,1.41847249144013,"image","Polyamide (naturally occurring)",0.911695689243465,40
"A111",3063.66666666667,4389.66666666667,1.38780368387983,"image","Carbonate",0.874503002090825,42
"A112",5097.08333333333,9322.80555555556,1.20302163135214,"image","Cellulosic",0.916479030282102,62
"A113",12191.712962963,3775.01543209877,1.24257857860075,"image","Polyamide (naturally occurring)",0.914672228900686,58
"A114",5171.83333333333,5159.91666666667,1.1246066131261,"image","Cellulosic",0.885332988884678,74
"A115",5582.26190476191,3091.36904761905,1.38346028630704,"image","Polyamide (naturally occurring)",0.932774540992415,49
"A116",10660,4923.75,1.47221866087906,"image","Polyamide (naturally occurring)",0.899545375294274,40
"A117",896.157407407408,6202.88580246914,1.20091298166319,"image","Polycarbonate",0.714527233622709,67
"A118",7714.85,10430.55,1.33877592431347,"image","Polyamide (naturally occurring)",0.899157106870072,50
"A119",11845.3472222222,4386.14583333333,1.1170399129957,"image","Polyethylene terephthalate",0.87396817573455,60
"A120",4389.30555555556,6475.625,1.04715894180812,"image","Cellulosic",0.955462782980767,69
"A121",11036.4583333333,4420.45138888889,1.26088094922159,"image","Polyamide (naturally occurring)",0.917022459004057,50
"A122",4147,5223.29166666667,0.922979690788293,"image","Polyamide (naturally occurring)",0.970035437145177,57
"A123",12033.6666666667,4407.54166666667,1.07567051556388,"image","Polyamide (naturally occurring)",0.967228630447921,42
"A124",10056.5833333333,7866.08333333333,0.710913103198474,"image","Polyamide (naturally occurring)",0.927433535301946,49
"A125",8714.69444444445,11547.9722222222,0.81238352519682,"image","Polyamide (naturally occurring)",0.948391180267762,40
"A126",3143.83333333333,7792.41666666667,0.175093579729995,"image","Polyamide (naturally occurring)",0.951513394065782,65
"A127",3146.44607843137,4181.34803921569,0.948475738683016,"image","Polyamide (naturally occurring)",0.932803804108519,40
"A128",5908.22916666667,6940.78125,0.786380694868236,"image","Polyamide (naturally occurring)",0.909828476003282,49
"A129",9921.85606060606,2501.51515151515,1.2173546841717,"image","Polyamide (naturally occurring)",0.925494398314711,40
"A130",3346.41666666667,9268.63888888889,0.703180299681849,"image","Polyamide (naturally occurring)",0.937622494627555,52
"A131",3490.13888888889,729.186507936508,0.922133366819883,"image","Polyamide (naturally occurring)",0.922771687456672,74
"A132",8479.36403508772,11619.8903508772,0.970352734920846,"image","Polyamide (naturally occurring)",0.933069125103516,50
"A133",3430.19444444444,48.0277777777778,0.614081379876803,"image","Polyamide (naturally occurring)",0.9363918972627,65
"A134",9843.06818181818,3976.32575757576,1.23982754002376,"image","Cellulosic",0.851687567362317,40
"A135",10328.4429824561,10374.6271929825,1.10465276165551,"image","Polyamide (naturally occurring)",0.93285967297164,40
"A136",2312.34649122807,9385.37280701754,1.10465276165551,"image","Polyamide (naturally occurring)",0.935471825715886,40
"A137",6524.50396825397,1629.90079365079,1.28688460020495,"image","Polyamide (naturally occurring)",0.928388537933136,40
"A138",1343.33333333333,2309.4696969697,1.11528623245238,"image","Polyethylene terephthalate",0.913744115578168,55
"A139",7428.28125,11262.6041666667,0.866423402541772,"image","Polyamide (naturally occurring)",0.923709636857136,49
"A140",12353.3854166667,7423.54166666667,0.967893824540117,"image","Polyamide (naturally occurring)",0.959788191092708,40
"A141",4507.62254901961,4562.42647058824,0.881267771844001,"image","Polyethylene terephthalate",0.948961338968528,55
"A142",10501.6666666667,4512.91666666667,1.26264527731445,"image","Polyamide (naturally occurring)",0.953825080018043,60
"A143",2464.58333333333,5995.52777777778,0.939722947573421,"image","Carbonate",0.802803126661236,45
"A144",3730.37280701754,3108.88157894737,1.08954125218596,"image","Polyamide (naturally occurring)",0.900482979042572,50
"A145",2623.09210526316,12752.2587719298,1.22675967503684,"image","Polyamide (naturally occurring)",0.97741251978851,38
"A146",10816.4814814815,5636.34259259259,1.22655052866248,"image","Polyamide (naturally occurring)",0.93025516856779,35
"A147",5329.74206349206,1559.22619047619,1.35562631664701,"image","Polyamide (naturally occurring)",0.937900148445519,46
"A148",3123.75,7214.16666666667,1.56314420434983,"image","Polyamide (naturally occurring)",0.899673539667777,43
"A149",995.583333333333,7185.02777777778,0.990366680392176,"image","Polyamide (naturally occurring)",0.941494671029114,40
"A150",10335.4924242424,8800.11363636364,0.805868966228789,"image","Cellulosic",0.911131013108027,35
"A151",11219.5833333333,281.25,0.74214352928674,"image","Cellulosic",0.970433624467308,57
"A152",2026.91666666667,8534.86111111111,1.08344968502181,"image","Rubber",0.772333042386798,35
"A153",6480.89912280702,3053.57456140351,1.26649578710592,"image","Polyamide (naturally occurring)",0.878134211710042,40
"A154",1175.95833333333,8013.95833333333,1.38455477780573,"image","Polytetrafluoroethylene",0.659396083088727,35
"A155",3571.20833333333,6081.83333333333,1.34405363754139,"image","Polyamide (naturally occurring)",0.924571891780872,39
"A156",2191.58333333333,5378.20833333333,1.45675983133869,"image","Cellulosic",0.839816627593298,36
"A157",5841.875,580.125,1.35917429765633,"image","Polyamide (naturally occurring)",0.947236752252524,40
"A158",4203.33333333333,4649.125,1.30250995500282,"image","Cellulosic",0.939837039840846,56
"A159",10875.8928571429,5622.5,1.12825576436665,"image","Polyvinyl chloride",0.674151835167838,40
"A160",6154.41666666667,9519.97222222222,1.11132350739028,"image","Carbonate",0.819768104945177,38
"A161",2514.6875,6061.92708333333,1.06313369678783,"image","Polyamide",0.809742489366288,49
"A162",4208.75,4257.26449275362,1.37387229358609,"image","Polyamide (naturally occurring)",0.921464999904045,56
"A163",10319.5524691358,6681.55864197531,1.82810827611233,"image","Cellulosic",0.948296980620076,35
"A164",12144.5833333333,7564.16666666667,1.66717951347898,"image","Polyamide (naturally occurring)",0.958400288917463,41
"A165",7620.75757575758,3584.35606060606,1.45762864128796,"image","Cellulosic",0.957407166211825,46
"A166",10861.1388888889,4835.63888888889,1.2112830565317,"image","Polyamide (naturally occurring)",0.894654602117043,35
"A167",6198.69791666667,7683.54166666667,1.40266082545716,"image","Rubber",0.857084832986266,35
"A168",3266.92708333333,5591.35416666667,1.29108904980006,"image","Polyamide (naturally occurring)",0.965773891299914,35
"A169",9629.24019607843,6442.32843137255,1.241560644012,"image","Polyamide",0.694726033409494,45
"A170",3242.5,11599.1666666667,1.80659482055435,"image","Polyamide (naturally occurring)",0.94995253895931,34
"A171",7861.9384057971,11038.9311594203,1.66949873002539,"image","Polycarbonate",0.838984365484226,35
"A172",1747.5,5425.41666666667,1.75983179154894,"image","Polyamide (naturally occurring)",0.929841015772383,42
"A173",3542.5,8876.25,1.75983179154894,"image","Polyamide (naturally occurring)",0.885576840828974,42
"A174",7644.72222222222,5213.54166666667,0.80866695898085,"image","Carbonate",0.864125561005239,55
"A175",1102.29166666667,6325.76388888889,1.03465952085238,"image","Cellulosic",0.896571768697195,35
"A176",3166.04166666667,9805.97222222222,1.03465952085238,"image","Polyamide (naturally occurring)",0.970222003369141,35
"A177",6800.625,5305.625,1.27157623833834,"image","Polyamide (naturally occurring)",0.924178145895416,40
"A178",7615.23148148148,5131.99074074074,1.59209182804881,"image","Polyamide (naturally occurring)",0.933518357332773,30
"A179",6791.14583333333,6240,1.3383419346506,"image","Polyamide (naturally occurring)",0.950747285026925,35
"A180",6362.91666666667,3816.25,1.20777790978599,"image","Carbonate",0.686957881547874,30
"A181",11827.2916666667,3434.16666666667,1.27157623833834,"image","Polyamide (naturally occurring)",0.917362687058753,40
"A182",4426.62037037037,577.175925925926,1.21227336713442,"image","Cellulosic",0.915730224189129,57
"A183",5381.45833333333,5675.76388888889,1.12581190089879,"image","Polyamide (naturally occurring)",0.933151115187775,35
"A184",7507.04861111111,4331.97916666667,1.81895908145874,"image","Cellulosic",0.857782237441678,35
"A185",2407.5,11329.5833333333,2.02875738687482,"image","Polyamide (naturally occurring)",0.888156963241818,33
"A186",8866.18055555555,11718.9583333333,1.17061798024364,"image","Polyamide (naturally occurring)",0.955234345501191,32
"A187",4615.90277777778,8875.20833333333,0.952499596856176,"image","Polyamide (naturally occurring)",0.920401598358279,44
"A188",899.618055555556,6426.42361111111,1.64062160948937,"image","Cellulosic",0.951939672642685,50
"A189",2416.91666666667,9570.70833333333,1.5942753087878,"image","Polyamide (naturally occurring)",0.916358019690294,35
"A190",9474.29166666667,6800.625,1.5942753087878,"image","Polyamide (naturally occurring)",0.951073079205133,35
"A191",6522.20833333333,5153.95833333333,1.63908138813264,"image","Carbonate",0.640328729755508,32
"A192",2991.625,7422.45833333333,1.5942753087878,"image","Polyamide (naturally occurring)",0.971536211064836,35
"A193",3074.5,3804.66666666667,1.54431673079192,"image","Polyamide (naturally occurring)",0.970980710900523,40
"A194",1497.70833333333,4382.08333333333,1.54431673079192,"image","Polyamide (naturally occurring)",0.884271822228978,40
"A195",10599.875,5515.25,1.747049284846,"image","Chitin",0.759995023201463,30
"A196",8393.66666666667,11492.5416666667,1.61108242710418,"image","Polyamide (naturally occurring)",0.90807277105187,35
"A197",1659.125,2236.54166666667,1.747049284846,"image","Polyamide (naturally occurring)",0.926626991285697,30
"A198",2178.04166666667,9566.375,1.747049284846,"image","Polyamide (naturally occurring)",0.947245249153435,30
"A199",4150.25,4625.83333333333,1.61108242710418,"image","Polyamide (naturally occurring)",0.949374759682262,35
"A200",6485.91666666667,3872.05,1.92839575169132,"image","Polyamide (naturally occurring)",0.937432938110214,30
"A201",2440.06578947368,12081.7324561404,1.57688356607593,"image","Polyamide (naturally occurring)",0.940423370402516,35
"A202",9999.45175438597,3439.01315789474,1.51011786976367,"image","Polyamide (naturally occurring)",0.95017311182442,40
"A203",5863.96929824561,6371.99561403509,1.57688356607593,"image","Polyamide (naturally occurring)",0.963845759382545,35
"A204",7758.09210526316,10756.0745614035,1.49777156346848,"image","Polyethylene terephthalate",0.858466609997686,41
"A205",2667.56578947368,5346.25,1.54909864049853,"image","Polyamide (naturally occurring)",0.972780674923961,37
"A206",11515.8333333333,3407.76041666667,1.42242505186114,"image","Polyamide (naturally occurring)",0.949650640398687,35
"A207",6317.63888888889,2156.91666666667,1.35788653072357,"image","Polyamide (naturally occurring)",0.941450452795813,35
"A208",6052.77173913044,2787.69927536232,2.04257822187799,"image","Polyamide (naturally occurring)",0.911035875201105,34
"A209",8157.26449275362,10670.1268115942,1.77124510706716,"image","Polyamide (naturally occurring)",0.940334600848329,36
"A210",1675.16304347826,6069.25724637681,1.83013662489535,"image","Polyamide (naturally occurring)",0.93579021553149,32
"A211",8024.90942028986,10689.4384057971,1.86240588546414,"image","Polyamide (naturally occurring)",0.934788459042757,30
"A212",2232.52192982456,4662.03947368421,1.59788944740385,"image","Polyamide (naturally occurring)",0.930803105523634,36
"A213",7870.98684210526,5614.80263157895,1.52081410749022,"image","Polycarbonate",0.692949627009735,42
"A214",1270.41666666667,2270,2.03720422039935,"image","Polyamide (naturally occurring)",0.853869071996376,35
"A215",3443.33333333333,1160,2.03720422039935,"image","Polyamide (naturally occurring)",0.91235335604251,35
"A216",10287.1166666667,6532.28333333333,2.00812783426468,"image","Polyamide (naturally occurring)",0.952123909011037,32
"A217",4154.58333333333,4045,1.84775079987067,"image","Polyethylene terephthalate",0.90668700525846,53
"A218",11638.869047619,3358.0753968254,1.93707310418579,"image","Carbonate",0.739916183928179,30
"A219",1220.19444444444,2231.30555555556,1.41195375199385,"image","Polycarbonate",0.864297192693158,35
"A220",6534.125,2649.29166666667,1.83560268218745,"image","Polyamide (naturally occurring)",0.940643229375813,30
"A221",11725.2777777778,4460.625,1.26588554059327,"image","Polyamide (naturally occurring)",0.866809520082321,30
"A222",2614.97549019608,11480.4656862745,1.61419223486148,"image","Polyamide (naturally occurring)",0.937795511675505,30
"A223",8104.33641975309,5307.33024691358,2.17020371038126,"image","Polyamide (naturally occurring)",0.959281921288804,28
"A224",6429.04166666667,365.083333333333,1.60847504604865,"image","Rubber",0.805345164262843,42
"A225",2636.31172839506,3058.41049382716,2.07732406773631,"image","Polyamide (naturally occurring)",0.922057074096031,35
"A226",9017.91666666667,3226.25,1.36462038127896,"image","Cellulosic",0.857929704870774,30
"A227",3697.17592592593,4547.79320987654,2.07732406773631,"image","Polyethylene terephthalate",0.879502786203839,35
"A228",7754.86111111111,10948.287037037,2.07732406773631,"image","Polyamide (naturally occurring)",0.91486452605047,35
"A229",3142.08333333333,6438.75,1.36462038127896,"image","Rubber",0.70451537726586,30
"A230",5578.75,11425.4166666667,1.36462038127896,"image","Chitin",0.828103633690543,30
"A231",1235,6300.78703703704,1.74893429954177,"image","Polyamide (naturally occurring)",0.967814555602615,30
"A232",10620.8088235294,5035.26960784314,1.65193256284433,"image","Polyamide (naturally occurring)",0.915708199824675,30
"A233",10747.75,5344.625,1.69625710330999,"image","Polyamide (naturally occurring)",0.901091221197316,38
"A234",7409.09722222222,6860.65972222222,2.09016100270773,"image","Polyamide (naturally occurring)",0.944869669401983,28
"A235",4089.11231884058,4517.26449275362,2.00167625389989,"image","Polyamide (naturally occurring)",0.949812015469865,39
"A236",7217.20679012346,3247.79320987654,2.05689883073591,"image","Polyamide (naturally occurring)",0.915357706517027,35
"A237",12833.5606060606,6599.4696969697,1.92917975800353,"image","Polyamide (naturally occurring)",0.969545731973827,30
"A238",10794.9242424242,5710.15151515152,1.92917975800353,"image","Polyamide (naturally occurring)",0.909261335902999,30
"A239",10699.8863636364,5959.31818181818,1.92917975800353,"image","Cellulosic",0.944614896333655,30
"A240",10007.5378787879,1571.32575757576,1.92917975800353,"image","Polyamide (naturally occurring)",0.948715287677415,30
"A241",6416.7803030303,8269.77272727273,1.92917975800353,"image","Polyamide (naturally occurring)",0.921882136678206,30
"A242",5196.51785714286,9346.84523809524,2.19696407207982,"image","Polyamide (naturally occurring)",0.948076441487583,32
"A243",3374.11231884058,9212.80797101449,2.00167625389989,"image","Polyamide (naturally occurring)",0.914187638323926,39
"A244",5864.77272727273,7782.76515151515,1.79799762576978,"image","Polyamide (naturally occurring)",0.92180761624123,39
"A245",3045.97222222222,2693.28703703704,1.71604242926877,"image","Polyamide (naturally occurring)",0.947139047880254,32
"A246",5185.41666666667,9888.75,2.15053290570635,"image","Polyamide (naturally occurring)",0.950522771750033,28
"A247",5162.68518518519,6607.12962962963,1.74831168983756,"image","Polyamide (naturally occurring)",0.95757956575154,30
"A248",7821.38157894737,10279.9780701754,1.80237891110783,"image","Polyamide (naturally occurring)",0.97276566394641,30
"A249",7021.40432098766,4031.40432098765,2.07670145803209,"image","Polyamide (naturally occurring)",0.903985177441214,35
"A250",5432.91666666667,674.375,2.17053408553996,"image","Cellulosic",0.883321038884495,39
"A251",5429.90740740741,7822.87037037037,1.74831168983756,"image","Polyamide (naturally occurring)",0.945224783067511,30
"A252",6961.62037037037,3530.46296296296,1.60447065361167,"image","Polyamide (naturally occurring)",0.959672078576031,40
"A253",6130.96014492754,10687.5543478261,2.07252837301625,"image","Polyamide (naturally occurring)",0.957048639492698,30
"A254",12083.1702898551,3522.01086956522,2.0957883808337,"image","Polyamide (naturally occurring)",0.948804958581335,35
"A255",2389.89035087719,8620.76754385965,1.82258161842535,"image","Polyamide (naturally occurring)",0.918731642282479,30
"A256",1408.33333333333,4248.14393939394,1.96918509261723,"image","Polyamide (naturally occurring)",0.953831033312895,30
"A257",6692.04545454545,5725.41666666667,1.96918509261723,"image","Polyethylene terephthalate",0.724431794959143,30
"A258",3924.375,956.493055555556,2.103438014069,"image","Polyamide (naturally occurring)",0.928027954200423,32
"A259",5814.01785714286,7692.82738095238,2.15389109672322,"image","Polyamide (naturally occurring)",0.924933895428387,35
"A260",10470.4166666667,8017.15909090909,1.29665719926002,"image","Sand",0.770421172824445,30
"A261",6056.32575757576,344.204545454545,1.29665719926002,"image","Polyamide (naturally occurring)",0.967622113903948,30
"A262",3404.76190476191,11571.1607142857,2.15389109672322,"image","Polyamide (naturally occurring)",0.951555409422418,35
"A263",5282.23484848485,955.795454545455,1.29665719926002,"image","Polyamide (naturally occurring)",0.949210424715306,30
"A264",10125.7196969697,4695.26515151515,1.29665719926002,"image","Polyamide (naturally occurring)",0.972102100468779,30
"A265",4430.34090909091,4546.55303030303,1.29665719926002,"image","Polyamide (naturally occurring)",0.935189290172542,30
"A266",2722.61363636364,8605.11363636364,1.29665719926002,"image","Polyamide (naturally occurring)",0.958380848164594,30
"A267",977.462121212121,5224.12878787879,1.29665719926002,"image","Polyamide (naturally occurring)",0.9649490125108,30
"A268",6791.02272727273,5134.50757575758,1.29665719926002,"image","Polyamide (naturally occurring)",0.97133510260454,30
